Region,Information,2013,2014,2015
Siikajoki,P Education (TP),177.0,168.0,177.0
Siikajoki,Q Human health and social work activities (TP),309.0,292.0,287.0
Siikajoki,"R Arts, entertainment and recreation (TP)",17.0,14.0,17.0
Siikajoki,S Other service activities (TP),36.0,41.0,50.0
Siikajoki,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),11.0,15.0,19.0
Siikajoki,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Siikajoki,X Industry unknown (TP),30.0,36.0,35.0
Siikajoki,"Inhabitants, total (PT)",5593.0,5526.0,5466.0
Siikajoki,Employed (PT),1997.0,1933.0,1887.0
Siikajoki,Unemployed (PT),293.0,317.0,328.0
Siikajoki,Children aged 0 to 14 (PT),1282.0,1260.0,1258.0
Siikajoki,Students (PT),393.0,401.0,376.0
Siikajoki,Pensioners (PT),1434.0,1429.0,1433.0
Siikajoki,Others (PT),194.0,186.0,184.0
Siikalatva,"Inhabitants, total (HE)",5857.0,5816.0,5677.0
Siikalatva,Males (HE),3103.0,3078.0,3018.0
Siikalatva,Females (HE),2754.0,2738.0,2659.0
Siikalatva,Average age of inhabitants (HE),46.0,46.0,47.0
Siikalatva,0-2 years (HE),169.0,158.0,153.0
Siikalatva,3-6 years (HE),244.0,252.0,224.0
Siikalatva,7-12 years (HE),377.0,379.0,382.0
Siikalatva,13-15 years (HE),231.0,224.0,188.0
Siikalatva,16-17 years (HE),138.0,133.0,145.0
Siikalatva,18-19 years (HE),131.0,113.0,115.0
Siikalatva,20-24 years (HE),250.0,249.0,220.0
Siikalatva,25-29 years (HE),205.0,207.0,199.0
Siikalatva,30-34 years (HE),270.0,275.0,264.0
Siikalatva,35-39 years (HE),256.0,258.0,260.0
Siikalatva,40-44 years (HE),286.0,271.0,262.0
Siikalatva,45-49 years (HE),411.0,394.0,377.0
Siikalatva,50-54 years (HE),435.0,417.0,420.0
Siikalatva,55-59 years (HE),465.0,453.0,431.0
Siikalatva,60-64 years (HE),449.0,473.0,479.0
Siikalatva,65-69 years (HE),423.0,447.0,445.0
Siikalatva,70-74 years (HE),331.0,292.0,315.0
Siikalatva,75-79 years (HE),317.0,365.0,343.0
Siikalatva,80-84 years (HE),247.0,236.0,231.0
Siikalatva,85 years or over (HE),222.0,220.0,224.0
Siikalatva,"Aged 18 or over, total (KO)",4698.0,4670.0,4585.0
Siikalatva,Basic level studies (KO),1710.0,1641.0,1575.0
Siikalatva,"With education, total (KO)",2988.0,3029.0,3010.0
Siikalatva,Matriculation examination (KO),117.0,120.0,110.0
Siikalatva,Vocational diploma (KO),2529.0,2542.0,2524.0
Siikalatva,Academic degree - Lower level university degree (KO),248.0,269.0,275.0
Siikalatva,Academic degree - Higher level university degree (KO),94.0,98.0,101.0
Siikalatva,"Aged 18 or over, total (HR)",4698.0,4670.0,4585.0
Siikalatva,Average income of inhabitants (HR),19061.0,19656.0,19395.0
Siikalatva,Median income of inhabitants (HR),17128.0,17322.0,17257.0
Siikalatva,Inhabitants belonging to the lowest income category (HR),1174.0,1118.0,1146.0
Siikalatva,Inhabitants belonging to the middle income category (HR),3042.0,2998.0,2973.0
Siikalatva,Inhabitants belonging to the highest income category (HR),482.0,554.0,466.0
Siikalatva,Accumulated purchasing power of inhabitants (HR),89547631.0,91792933.0,88925208.0
Siikalatva,"Households, total (TE)",2711.0,2709.0,2664.0
Siikalatva,Average size of households (TE),2.1,2.1,2.1
Siikalatva,Average floor area per person (TE),43.3,43.5,44.1
Siikalatva,One-person households (TE),1095.0,1124.0,1100.0
Siikalatva,Young one-person households (TE),139.0,140.0,137.0
Siikalatva,Young couples without children (TE),50.0,52.0,48.0
Siikalatva,Households with children (TE),514.0,505.0,469.0
Siikalatva,Households with small children (TE),136.0,132.0,131.0
Siikalatva,Households with children under school age (TE),238.0,223.0,217.0
Siikalatva,Households with school-age children (TE),239.0,236.0,235.0
Siikalatva,Households with teenagers (TE),254.0,253.0,228.0
Siikalatva,One-parent households with children (TE),87.0,84.0,70.0
Siikalatva,Adult households (TE),1123.0,1103.0,1096.0
Siikalatva,Pensioner households (TE),1091.0,1119.0,1114.0
Siikalatva,Households living in owner-occupied dwellings (TE),2082.0,2073.0,2043.0
Siikalatva,Households living in rented dwellings (TE),514.0,539.0,524.0
Siikalatva,Households living in other dwellings (TE),115.0,97.0,97.0
Siikalatva,"Households, total (TR)",2711.0,2709.0,2664.0
Siikalatva,Average income of households (TR),32753.0,33678.0,33158.0
Siikalatva,Median income of households (TR),27948.0,28016.0,28420.0
Siikalatva,Households belonging to the lowest income category (TR),958.0,931.0,912.0
Siikalatva,Households belonging to the middle income category (TR),1505.0,1498.0,1511.0
Siikalatva,Households belonging to the highest income category (TR),248.0,280.0,241.0
Siikalatva,Accumulated purchasing power of households (TR),88794653.0,91233903.0,88332354.0
Siikalatva,Free-time residences (RA),943.0,942.0,942.0
Siikalatva,"Buildings, total (RA)",3232.0,3259.0,3258.0
Siikalatva,Other buildings (RA),484.0,486.0,488.0
Siikalatva,Residential buildings (RA),2748.0,2773.0,2770.0
Siikalatva,Dwellings (RA),3398.0,3243.0,3225.0
Siikalatva,Average floor area per dwelling (RA),87.8,88.6,88.6
Siikalatva,Dwellings in small houses (RA),3279.0,3119.0,3103.0
Siikalatva,Dwellings in blocks of flats (RA),26.0,32.0,32.0
Siikalatva,Other dwellings (RA),93.0,92.0,90.0
Siikalatva,"Workplaces, total (TP)",2126.0,2031.0,2015.0
Siikalatva,Primary production (TP),502.0,491.0,476.0
Siikalatva,Processing (TP),351.0,309.0,321.0
Siikalatva,Services (TP),1237.0,1202.0,1191.0
Siikalatva,"A Agriculture, forestry and fishing (TP)",502.0,491.0,476.0
Siikalatva,B Mining and quarrying (TP),60.0,55.0,52.0
Siikalatva,C Manufacturing (TP),177.0,164.0,184.0
Siikalatva,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Siikalatva,"E Water supply; sewerage, waste management and remediation activities (TP)",10.0,10.0,9.0
Siikalatva,F Construction (TP),104.0,80.0,76.0
Siikalatva,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),145.0,139.0,148.0
Siikalatva,H Transportation and storage (TP),131.0,125.0,131.0
Siikalatva,I Accommodation and food service activities (TP),18.0,25.0,28.0
Siikalatva,J Information and communication (TP),8.0,7.0,7.0
Siikalatva,K Financial and insurance activities (TP),19.0,17.0,16.0
Siikalatva,L Real estate activities (TP),3.0,4.0,5.0
Siikalatva,"M Professional, scientific and technical activities (TP)",30.0,25.0,22.0
Siikalatva,N Administrative and support service activities (TP),106.0,97.0,98.0
Siikalatva,O Public administration and defence; compulsory social security (TP),129.0,110.0,129.0
Siikalatva,P Education (TP),174.0,170.0,163.0
Siikalatva,Q Human health and social work activities (TP),410.0,411.0,370.0
Siikalatva,"R Arts, entertainment and recreation (TP)",8.0,15.0,11.0
Siikalatva,S Other service activities (TP),47.0,42.0,49.0
Siikalatva,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),9.0,15.0,14.0
Siikalatva,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Siikalatva,X Industry unknown (TP),36.0,29.0,27.0
Siikalatva,"Inhabitants, total (PT)",5857.0,5816.0,5677.0
Siikalatva,Employed (PT),2160.0,2054.0,2067.0
Siikalatva,Unemployed (PT),302.0,357.0,321.0
Siikalatva,Children aged 0 to 14 (PT),957.0,918.0,878.0
Siikalatva,Students (PT),353.0,360.0,331.0
Siikalatva,Pensioners (PT),1958.0,1972.0,1945.0
Siikalatva,Others (PT),127.0,155.0,135.0
Taivalkoski,"Inhabitants, total (HE)",4251.0,4231.0,4199.0
Taivalkoski,Males (HE),2280.0,2259.0,2230.0
Taivalkoski,Females (HE),1971.0,1972.0,1969.0
Taivalkoski,Average age of inhabitants (HE),45.0,45.0,45.0
Taivalkoski,0-2 years (HE),100.0,100.0,110.0
Taivalkoski,3-6 years (HE),194.0,184.0,184.0
Taivalkoski,7-12 years (HE),280.0,275.0,286.0
Taivalkoski,13-15 years (HE),170.0,156.0,156.0
Taivalkoski,16-17 years (HE),125.0,119.0,108.0
Taivalkoski,18-19 years (HE),121.0,108.0,104.0
Taivalkoski,20-24 years (HE),232.0,221.0,219.0
Taivalkoski,25-29 years (HE),156.0,178.0,163.0
Taivalkoski,30-34 years (HE),134.0,146.0,154.0
Taivalkoski,35-39 years (HE),141.0,135.0,149.0
Taivalkoski,40-44 years (HE),197.0,180.0,161.0
Taivalkoski,45-49 years (HE),320.0,306.0,283.0
Taivalkoski,50-54 years (HE),336.0,327.0,322.0
Taivalkoski,55-59 years (HE),402.0,391.0,367.0
Taivalkoski,60-64 years (HE),374.0,377.0,380.0
Taivalkoski,65-69 years (HE),288.0,328.0,352.0
Taivalkoski,70-74 years (HE),254.0,240.0,238.0
Taivalkoski,75-79 years (HE),205.0,213.0,215.0
Taivalkoski,80-84 years (HE),141.0,148.0,146.0
Taivalkoski,85 years or over (HE),81.0,99.0,102.0
Taivalkoski,"Aged 18 or over, total (KO)",3382.0,3397.0,3355.0
Taivalkoski,Basic level studies (KO),1137.0,1122.0,1069.0
Taivalkoski,"With education, total (KO)",2245.0,2275.0,2286.0
Taivalkoski,Matriculation examination (KO),133.0,118.0,122.0
Taivalkoski,Vocational diploma (KO),1841.0,1872.0,1887.0
Taivalkoski,Academic degree - Lower level university degree (KO),176.0,188.0,186.0
Taivalkoski,Academic degree - Higher level university degree (KO),95.0,97.0,91.0
Taivalkoski,"Aged 18 or over, total (HR)",3382.0,3397.0,3355.0
Taivalkoski,Average income of inhabitants (HR),18692.0,19038.0,19120.0
Taivalkoski,Median income of inhabitants (HR),17053.0,17349.0,17415.0
Taivalkoski,Inhabitants belonging to the lowest income category (HR),843.0,836.0,847.0
Taivalkoski,Inhabitants belonging to the middle income category (HR),2237.0,2254.0,2188.0
Taivalkoski,Inhabitants belonging to the highest income category (HR),302.0,307.0,320.0
Taivalkoski,Accumulated purchasing power of inhabitants (HR),63216629.0,64673204.0,64149074.0
Taivalkoski,"Households, total (TE)",1832.0,1839.0,1838.0
Taivalkoski,Average size of households (TE),2.3,2.3,2.2
Taivalkoski,Average floor area per person (TE),40.3,40.8,41.2
Taivalkoski,One-person households (TE),699.0,709.0,720.0
Taivalkoski,Young one-person households (TE),72.0,76.0,78.0
Taivalkoski,Young couples without children (TE),27.0,27.0,25.0
Taivalkoski,Households with children (TE),354.0,340.0,341.0
Taivalkoski,Households with small children (TE),83.0,84.0,90.0
Taivalkoski,Households with children under school age (TE),162.0,159.0,169.0
Taivalkoski,Households with school-age children (TE),168.0,166.0,168.0
Taivalkoski,Households with teenagers (TE),195.0,189.0,179.0
Taivalkoski,One-parent households with children (TE),53.0,53.0,56.0
Taivalkoski,Adult households (TE),811.0,796.0,772.0
Taivalkoski,Pensioner households (TE),684.0,720.0,741.0
Taivalkoski,Households living in owner-occupied dwellings (TE),1345.0,1330.0,1336.0
Taivalkoski,Households living in rented dwellings (TE),418.0,430.0,422.0
Taivalkoski,Households living in other dwellings (TE),69.0,79.0,80.0
Taivalkoski,"Households, total (TR)",1832.0,1839.0,1838.0
Taivalkoski,Average income of households (TR),34139.0,34698.0,34516.0
Taivalkoski,Median income of households (TR),29664.0,30260.0,29792.0
Taivalkoski,Households belonging to the lowest income category (TR),587.0,585.0,600.0
Taivalkoski,Households belonging to the middle income category (TR),1089.0,1097.0,1078.0
Taivalkoski,Households belonging to the highest income category (TR),156.0,157.0,160.0
Taivalkoski,Accumulated purchasing power of households (TR),62543097.0,63809204.0,63439772.0
Taivalkoski,Free-time residences (RA),1189.0,1197.0,1204.0
Taivalkoski,"Buildings, total (RA)",1935.0,1956.0,1954.0
Taivalkoski,Other buildings (RA),258.0,263.0,264.0
Taivalkoski,Residential buildings (RA),1677.0,1693.0,1690.0
Taivalkoski,Dwellings (RA),2157.0,2108.0,2101.0
Taivalkoski,Average floor area per dwelling (RA),89.4,89.6,89.6
Taivalkoski,Dwellings in small houses (RA),1761.0,1696.0,1682.0
Taivalkoski,Dwellings in blocks of flats (RA),330.0,329.0,330.0
Taivalkoski,Other dwellings (RA),66.0,83.0,89.0
Taivalkoski,"Workplaces, total (TP)",1285.0,1274.0,1312.0
Taivalkoski,Primary production (TP),164.0,175.0,155.0
Taivalkoski,Processing (TP),196.0,231.0,263.0
Taivalkoski,Services (TP),910.0,859.0,880.0
Taivalkoski,"A Agriculture, forestry and fishing (TP)",164.0,175.0,155.0
Taivalkoski,B Mining and quarrying (TP),1.0,0.0,0.0
Taivalkoski,C Manufacturing (TP),108.0,151.0,176.0
Taivalkoski,"D Electricity, gas, steam and air conditioning supply (TP)",5.0,4.0,4.0
Taivalkoski,"E Water supply; sewerage, waste management and remediation activities (TP)",3.0,5.0,5.0
Taivalkoski,F Construction (TP),79.0,71.0,78.0
Taivalkoski,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),97.0,96.0,92.0
Taivalkoski,H Transportation and storage (TP),53.0,55.0,54.0
Taivalkoski,I Accommodation and food service activities (TP),50.0,60.0,62.0
Taivalkoski,J Information and communication (TP),9.0,3.0,4.0
Taivalkoski,K Financial and insurance activities (TP),9.0,8.0,8.0
Taivalkoski,L Real estate activities (TP),7.0,7.0,1.0
Taivalkoski,"M Professional, scientific and technical activities (TP)",24.0,22.0,26.0
Taivalkoski,N Administrative and support service activities (TP),149.0,143.0,146.0
Taivalkoski,O Public administration and defence; compulsory social security (TP),58.0,66.0,61.0
Taivalkoski,P Education (TP),149.0,97.0,121.0
Taivalkoski,Q Human health and social work activities (TP),202.0,212.0,206.0
Taivalkoski,"R Arts, entertainment and recreation (TP)",32.0,27.0,29.0
Taivalkoski,S Other service activities (TP),64.0,59.0,61.0
Taivalkoski,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),7.0,4.0,9.0
Taivalkoski,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Taivalkoski,X Industry unknown (TP),15.0,9.0,14.0
Taivalkoski,"Inhabitants, total (PT)",4251.0,4231.0,4199.0
Taivalkoski,Employed (PT),1393.0,1361.0,1359.0
Taivalkoski,Unemployed (PT),330.0,387.0,342.0
Taivalkoski,Children aged 0 to 14 (PT),676.0,671.0,677.0
Taivalkoski,Students (PT),329.0,304.0,312.0
Taivalkoski,Pensioners (PT),1391.0,1412.0,1398.0
Taivalkoski,Others (PT),132.0,96.0,111.0
Tyrnävä,"Inhabitants, total (HE)",6642.0,6735.0,6793.0
Tyrnävä,Males (HE),3360.0,3434.0,3468.0
Tyrnävä,Females (HE),3282.0,3301.0,3325.0
Tyrnävä,Average age of inhabitants (HE),33.0,33.0,33.0
Tyrnävä,0-2 years (HE),441.0,423.0,406.0
Tyrnävä,3-6 years (HE),667.0,676.0,645.0
Tyrnävä,7-12 years (HE),812.0,863.0,911.0
Tyrnävä,13-15 years (HE),377.0,357.0,380.0
Tyrnävä,16-17 years (HE),187.0,211.0,220.0
Tyrnävä,18-19 years (HE),154.0,151.0,135.0
Tyrnävä,20-24 years (HE),244.0,254.0,252.0
Tyrnävä,25-29 years (HE),349.0,334.0,330.0
Tyrnävä,30-34 years (HE),457.0,455.0,450.0
Tyrnävä,35-39 years (HE),436.0,450.0,466.0
Tyrnävä,40-44 years (HE),384.0,384.0,384.0
Tyrnävä,45-49 years (HE),390.0,384.0,365.0
Tyrnävä,50-54 years (HE),353.0,360.0,368.0
Tyrnävä,55-59 years (HE),356.0,356.0,364.0
Tyrnävä,60-64 years (HE),298.0,304.0,308.0
Tyrnävä,65-69 years (HE),230.0,247.0,277.0
Tyrnävä,70-74 years (HE),170.0,174.0,175.0
Tyrnävä,75-79 years (HE),137.0,142.0,136.0
Tyrnävä,80-84 years (HE),103.0,105.0,111.0
Tyrnävä,85 years or over (HE),97.0,105.0,110.0
Tyrnävä,"Aged 18 or over, total (KO)",4158.0,4205.0,4231.0
Tyrnävä,Basic level studies (KO),1069.0,1021.0,1015.0
Tyrnävä,"With education, total (KO)",3089.0,3184.0,3216.0
Tyrnävä,Matriculation examination (KO),140.0,145.0,150.0
Tyrnävä,Vocational diploma (KO),2307.0,2369.0,2368.0
Tyrnävä,Academic degree - Lower level university degree (KO),405.0,424.0,431.0
Tyrnävä,Academic degree - Higher level university degree (KO),237.0,246.0,267.0
Tyrnävä,"Aged 18 or over, total (HR)",4158.0,4205.0,4231.0
Tyrnävä,Average income of inhabitants (HR),22626.0,22725.0,23010.0
Tyrnävä,Median income of inhabitants (HR),21297.0,21786.0,21917.0
Tyrnävä,Inhabitants belonging to the lowest income category (HR),755.0,735.0,752.0
Tyrnävä,Inhabitants belonging to the middle income category (HR),2593.0,2664.0,2673.0
Tyrnävä,Inhabitants belonging to the highest income category (HR),810.0,806.0,806.0
Tyrnävä,Accumulated purchasing power of inhabitants (HR),94079431.0,95559515.0,97354794.0
Tyrnävä,"Households, total (TE)",2231.0,2248.0,2260.0
Tyrnävä,Average size of households (TE),2.9,3.0,3.0
Tyrnävä,Average floor area per person (TE),35.3,35.2,35.1
Tyrnävä,One-person households (TE),602.0,601.0,610.0
Tyrnävä,Young one-person households (TE),70.0,66.0,75.0
Tyrnävä,Young couples without children (TE),63.0,74.0,68.0
Tyrnävä,Households with children (TE),889.0,874.0,886.0
Tyrnävä,Households with small children (TE),343.0,330.0,326.0
Tyrnävä,Households with children under school age (TE),563.0,551.0,539.0
Tyrnävä,Households with school-age children (TE),468.0,488.0,501.0
Tyrnävä,Households with teenagers (TE),355.0,338.0,366.0
Tyrnävä,One-parent households with children (TE),86.0,80.0,83.0
Tyrnävä,Adult households (TE),810.0,821.0,792.0
Tyrnävä,Pensioner households (TE),537.0,560.0,588.0
Tyrnävä,Households living in owner-occupied dwellings (TE),1929.0,1938.0,1945.0
Tyrnävä,Households living in rented dwellings (TE),249.0,251.0,255.0
Tyrnävä,Households living in other dwellings (TE),53.0,59.0,60.0
Tyrnävä,"Households, total (TR)",2231.0,2248.0,2260.0
Tyrnävä,Average income of households (TR),42061.0,42485.0,43114.0
Tyrnävä,Median income of households (TR),40113.0,40912.0,41194.0
Tyrnävä,Households belonging to the lowest income category (TR),584.0,575.0,573.0
Tyrnävä,Households belonging to the middle income category (TR),1332.0,1364.0,1372.0
Tyrnävä,Households belonging to the highest income category (TR),315.0,309.0,315.0
Tyrnävä,Accumulated purchasing power of households (TR),93837161.0,95506595.0,97436754.0
Tyrnävä,Free-time residences (RA),299.0,295.0,296.0
Tyrnävä,"Buildings, total (RA)",2310.0,2337.0,2359.0
Tyrnävä,Other buildings (RA),198.0,196.0,199.0
Tyrnävä,Residential buildings (RA),2112.0,2141.0,2160.0
Tyrnävä,Dwellings (RA),2490.0,2461.0,2476.0
Tyrnävä,Average floor area per dwelling (RA),100.1,101.4,101.4
Tyrnävä,Dwellings in small houses (RA),2423.0,2400.0,2398.0
Tyrnävä,Dwellings in blocks of flats (RA),28.0,28.0,44.0
Tyrnävä,Other dwellings (RA),39.0,33.0,34.0
Tyrnävä,"Workplaces, total (TP)",1432.0,1449.0,1403.0
Tyrnävä,Primary production (TP),259.0,232.0,227.0
Tyrnävä,Processing (TP),257.0,259.0,232.0
Tyrnävä,Services (TP),904.0,940.0,921.0
Tyrnävä,"A Agriculture, forestry and fishing (TP)",259.0,232.0,227.0
Tyrnävä,B Mining and quarrying (TP),26.0,25.0,18.0
Tyrnävä,C Manufacturing (TP),110.0,112.0,105.0
Tyrnävä,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Tyrnävä,"E Water supply; sewerage, waste management and remediation activities (TP)",9.0,7.0,6.0
Tyrnävä,F Construction (TP),112.0,115.0,103.0
Tyrnävä,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),103.0,98.0,93.0
Tyrnävä,H Transportation and storage (TP),89.0,89.0,83.0
Tyrnävä,I Accommodation and food service activities (TP),29.0,27.0,31.0
Tyrnävä,J Information and communication (TP),2.0,2.0,6.0
Tyrnävä,K Financial and insurance activities (TP),21.0,26.0,21.0
Tyrnävä,L Real estate activities (TP),6.0,4.0,3.0
Tyrnävä,"M Professional, scientific and technical activities (TP)",24.0,19.0,21.0
Tyrnävä,N Administrative and support service activities (TP),74.0,84.0,71.0
Tyrnävä,O Public administration and defence; compulsory social security (TP),47.0,57.0,71.0
Tyrnävä,P Education (TP),118.0,128.0,130.0
Tyrnävä,Q Human health and social work activities (TP),309.0,321.0,324.0
Tyrnävä,"R Arts, entertainment and recreation (TP)",24.0,24.0,12.0
Tyrnävä,S Other service activities (TP),39.0,36.0,36.0
Tyrnävä,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),19.0,25.0,19.0
Tyrnävä,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Tyrnävä,X Industry unknown (TP),12.0,18.0,23.0
Tyrnävä,"Inhabitants, total (PT)",6642.0,6735.0,6793.0
Tyrnävä,Employed (PT),2426.0,2447.0,2427.0
Tyrnävä,Unemployed (PT),365.0,399.0,415.0
Tyrnävä,Children aged 0 to 14 (PT),2169.0,2208.0,2206.0
Tyrnävä,Students (PT),502.0,491.0,539.0
Tyrnävä,Pensioners (PT),997.0,1014.0,1031.0
Tyrnävä,Others (PT),183.0,176.0,175.0
Utajärvi,"Inhabitants, total (HE)",2945.0,2907.0,2861.0
Utajärvi,Males (HE),1556.0,1535.0,1502.0
Utajärvi,Females (HE),1389.0,1372.0,1359.0
Utajärvi,Average age of inhabitants (HE),46.0,46.0,46.0
Utajärvi,0-2 years (HE),96.0,100.0,78.0
Utajärvi,3-6 years (HE),111.0,107.0,124.0
Utajärvi,7-12 years (HE),225.0,232.0,210.0
Utajärvi,13-15 years (HE),103.0,91.0,98.0
Utajärvi,16-17 years (HE),75.0,67.0,69.0
Utajärvi,18-19 years (HE),69.0,65.0,57.0
Utajärvi,20-24 years (HE),118.0,117.0,116.0
Utajärvi,25-29 years (HE),113.0,107.0,99.0
Utajärvi,30-34 years (HE),113.0,118.0,122.0
Utajärvi,35-39 years (HE),115.0,115.0,104.0
Utajärvi,40-44 years (HE),123.0,119.0,125.0
Utajärvi,45-49 years (HE),205.0,173.0,158.0
Utajärvi,50-54 years (HE),236.0,240.0,237.0
Utajärvi,55-59 years (HE),261.0,258.0,239.0
Utajärvi,60-64 years (HE),269.0,263.0,266.0
Utajärvi,65-69 years (HE),222.0,237.0,241.0
Utajärvi,70-74 years (HE),134.0,138.0,157.0
Utajärvi,75-79 years (HE),138.0,135.0,124.0
Utajärvi,80-84 years (HE),136.0,131.0,136.0
Utajärvi,85 years or over (HE),83.0,94.0,101.0
Utajärvi,"Aged 18 or over, total (KO)",2335.0,2310.0,2282.0
Utajärvi,Basic level studies (KO),820.0,803.0,776.0
Utajärvi,"With education, total (KO)",1515.0,1507.0,1506.0
Utajärvi,Matriculation examination (KO),73.0,70.0,65.0
Utajärvi,Vocational diploma (KO),1258.0,1250.0,1250.0
Utajärvi,Academic degree - Lower level university degree (KO),114.0,112.0,114.0
Utajärvi,Academic degree - Higher level university degree (KO),70.0,75.0,77.0
Utajärvi,"Aged 18 or over, total (HR)",2335.0,2310.0,2282.0
Utajärvi,Average income of inhabitants (HR),19525.0,19632.0,19928.0
Utajärvi,Median income of inhabitants (HR),16967.0,16907.0,17251.0
Utajärvi,Inhabitants belonging to the lowest income category (HR),580.0,582.0,586.0
Utajärvi,Inhabitants belonging to the middle income category (HR),1488.0,1459.0,1426.0
Utajärvi,Inhabitants belonging to the highest income category (HR),267.0,269.0,270.0
Utajärvi,Accumulated purchasing power of inhabitants (HR),45589911.0,45351038.0,45475800.0
Utajärvi,"Households, total (TE)",1305.0,1285.0,1273.0
Utajärvi,Average size of households (TE),2.2,2.2,2.2
Utajärvi,Average floor area per person (TE),39.6,39.6,40.2
Utajärvi,One-person households (TE),506.0,503.0,504.0
Utajärvi,Young one-person households (TE),47.0,41.0,46.0
Utajärvi,Young couples without children (TE),16.0,10.0,13.0
Utajärvi,Households with children (TE),273.0,257.0,252.0
Utajärvi,Households with small children (TE),77.0,84.0,66.0
Utajärvi,Households with children under school age (TE),125.0,123.0,118.0
Utajärvi,Households with school-age children (TE),135.0,142.0,131.0
Utajärvi,Households with teenagers (TE),123.0,108.0,116.0
Utajärvi,One-parent households with children (TE),42.0,39.0,37.0
Utajärvi,Adult households (TE),552.0,530.0,505.0
Utajärvi,Pensioner households (TE),493.0,510.0,531.0
Utajärvi,Households living in owner-occupied dwellings (TE),1012.0,1013.0,1012.0
Utajärvi,Households living in rented dwellings (TE),242.0,222.0,215.0
Utajärvi,Households living in other dwellings (TE),51.0,50.0,46.0
Utajärvi,"Households, total (TR)",1305.0,1285.0,1273.0
Utajärvi,Average income of households (TR),34464.0,34811.0,35268.0
Utajärvi,Median income of households (TR),28400.0,29284.0,29366.0
Utajärvi,Households belonging to the lowest income category (TR),420.0,411.0,387.0
Utajärvi,Households belonging to the middle income category (TR),760.0,755.0,770.0
Utajärvi,Households belonging to the highest income category (TR),125.0,119.0,116.0
Utajärvi,Accumulated purchasing power of households (TR),44975368.0,44731934.0,44895716.0
Utajärvi,Free-time residences (RA),1084.0,1087.0,1085.0
Utajärvi,"Buildings, total (RA)",1548.0,1567.0,1564.0
Utajärvi,Other buildings (RA),201.0,203.0,204.0
Utajärvi,Residential buildings (RA),1347.0,1364.0,1360.0
Utajärvi,Dwellings (RA),1592.0,1508.0,1498.0
Utajärvi,Average floor area per dwelling (RA),83.4,84.7,84.8
Utajärvi,Dwellings in small houses (RA),1468.0,1382.0,1374.0
Utajärvi,Dwellings in blocks of flats (RA),84.0,84.0,83.0
Utajärvi,Other dwellings (RA),40.0,42.0,41.0
Utajärvi,"Workplaces, total (TP)",990.0,966.0,952.0
Utajärvi,Primary production (TP),158.0,135.0,135.0
Utajärvi,Processing (TP),171.0,181.0,166.0
Utajärvi,Services (TP),655.0,638.0,630.0
Utajärvi,"A Agriculture, forestry and fishing (TP)",158.0,135.0,135.0
Utajärvi,B Mining and quarrying (TP),13.0,10.0,8.0
Utajärvi,C Manufacturing (TP),99.0,103.0,106.0
Utajärvi,"D Electricity, gas, steam and air conditioning supply (TP)",1.0,1.0,2.0
Utajärvi,"E Water supply; sewerage, waste management and remediation activities (TP)",5.0,6.0,6.0
Utajärvi,F Construction (TP),53.0,61.0,44.0
Utajärvi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),60.0,53.0,56.0
Utajärvi,H Transportation and storage (TP),64.0,69.0,71.0
Utajärvi,I Accommodation and food service activities (TP),44.0,40.0,46.0
Utajärvi,J Information and communication (TP),2.0,3.0,2.0
Utajärvi,K Financial and insurance activities (TP),14.0,16.0,21.0
Utajärvi,L Real estate activities (TP),1.0,1.0,0.0
Utajärvi,"M Professional, scientific and technical activities (TP)",5.0,6.0,9.0
Utajärvi,N Administrative and support service activities (TP),59.0,53.0,49.0
Utajärvi,O Public administration and defence; compulsory social security (TP),39.0,30.0,29.0
Utajärvi,P Education (TP),49.0,49.0,49.0
Utajärvi,Q Human health and social work activities (TP),263.0,264.0,252.0
Utajärvi,"R Arts, entertainment and recreation (TP)",5.0,7.0,7.0
Utajärvi,S Other service activities (TP),43.0,42.0,31.0
Utajärvi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),7.0,5.0,8.0
Utajärvi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Utajärvi,X Industry unknown (TP),6.0,12.0,21.0
Utajärvi,"Inhabitants, total (PT)",2945.0,2907.0,2861.0
Utajärvi,Employed (PT),1026.0,978.0,948.0
Utajärvi,Unemployed (PT),152.0,190.0,200.0
Utajärvi,Children aged 0 to 14 (PT),499.0,494.0,481.0
Utajärvi,Students (PT),185.0,164.0,160.0
