Region,Information,2016,2017,2018
Kannus,One-parent households with children (TE),73.0,84.0,77.0
Kannus,Adult households (TE),1063.0,1042.0,1016.0
Kannus,Pensioner households (TE),841.0,846.0,880.0
Kannus,Households living in owner-occupied dwellings (TE),1893.0,1917.0,1904.0
Kannus,Households living in rented dwellings (TE),464.0,473.0,493.0
Kannus,Households living in other dwellings (TE),97.0,63.0,59.0
Kannus,"Households, total (TR)",2454.0,2453.0,2456.0
Kannus,Average income of households (TR),38077.0,38223.0,38844.0
Kannus,Median income of households (TR),33401.0,33402.0,33578.0
Kannus,Households belonging to the lowest income category (TR),644.0,664.0,672.0
Kannus,Households belonging to the middle income category (TR),1496.0,1497.0,1499.0
Kannus,Households belonging to the highest income category (TR),314.0,292.0,285.0
Kannus,Accumulated purchasing power of households (TR),93440568.0,93761157.0,95400150.0
Kannus,Free-time residences (RA),129.0,128.0,126.0
Kannus,"Buildings, total (RA)",2413.0,2445.0,2450.0
Kannus,Other buildings (RA),348.0,366.0,364.0
Kannus,Residential buildings (RA),2065.0,2079.0,2086.0
Kannus,Dwellings (RA),2837.0,2861.0,2893.0
Kannus,Average floor area per dwelling (RA),92.8,92.7,92.7
Kannus,Dwellings in small houses (RA),2455.0,2478.0,2507.0
Kannus,Dwellings in blocks of flats (RA),289.0,289.0,289.0
Kannus,Other dwellings (RA),93.0,94.0,97.0
Kannus,"Workplaces, total (TP)",2151.0,2085.0,2086.0
Kannus,Primary production (TP),306.0,293.0,301.0
Kannus,Processing (TP),540.0,567.0,581.0
Kannus,Services (TP),1285.0,1196.0,1177.0
Kannus,"A Agriculture, forestry and fishing (TP)",306.0,293.0,301.0
Kannus,B Mining and quarrying (TP),0.0,0.0,0.0
Kannus,C Manufacturing (TP),405.0,423.0,435.0
Kannus,"D Electricity, gas, steam and air conditioning supply (TP)",61.0,57.0,50.0
Kannus,"E Water supply; sewerage, waste management and remediation activities (TP)",15.0,18.0,16.0
Kannus,F Construction (TP),59.0,69.0,80.0
Kannus,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),205.0,180.0,186.0
Kannus,H Transportation and storage (TP),196.0,193.0,189.0
Kannus,I Accommodation and food service activities (TP),46.0,36.0,38.0
Kannus,J Information and communication (TP),15.0,13.0,11.0
Kannus,K Financial and insurance activities (TP),20.0,18.0,15.0
Kannus,L Real estate activities (TP),23.0,12.0,12.0
Kannus,"M Professional, scientific and technical activities (TP)",53.0,56.0,49.0
Kannus,N Administrative and support service activities (TP),95.0,107.0,92.0
Kannus,O Public administration and defence; compulsory social security (TP),69.0,48.0,41.0
Kannus,P Education (TP),165.0,160.0,152.0
Kannus,Q Human health and social work activities (TP),310.0,282.0,292.0
Kannus,"R Arts, entertainment and recreation (TP)",10.0,19.0,19.0
Kannus,S Other service activities (TP),70.0,62.0,62.0
Kannus,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),8.0,10.0,19.0
Kannus,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Kannus,X Industry unknown (TP),20.0,29.0,27.0
Kannus,"Inhabitants, total (PT)",5578.0,5520.0,5502.0
Kannus,Employed (PT),2172.0,2199.0,2239.0
Kannus,Unemployed (PT),308.0,224.0,198.0
Kannus,Children aged 0 to 14 (PT),1034.0,1029.0,1029.0
Kannus,Students (PT),405.0,374.0,356.0
Kannus,Pensioners (PT),1499.0,1502.0,1523.0
Kannus,Others (PT),160.0,192.0,157.0
Kaustinen,"Inhabitants, total (HE)",4298.0,4309.0,4273.0
Kaustinen,Males (HE),2166.0,2169.0,2140.0
Kaustinen,Females (HE),2132.0,2140.0,2133.0
Kaustinen,Average age of inhabitants (HE),42.0,42.0,42.0
Kaustinen,0-2 years (HE),159.0,145.0,139.0
Kaustinen,3-6 years (HE),249.0,246.0,238.0
Kaustinen,7-12 years (HE),309.0,311.0,334.0
Kaustinen,13-15 years (HE),155.0,160.0,159.0
Kaustinen,16-17 years (HE),93.0,97.0,96.0
Kaustinen,18-19 years (HE),92.0,94.0,82.0
Kaustinen,20-24 years (HE),187.0,187.0,188.0
Kaustinen,25-29 years (HE),259.0,250.0,218.0
Kaustinen,30-34 years (HE),281.0,276.0,275.0
Kaustinen,35-39 years (HE),278.0,290.0,296.0
Kaustinen,40-44 years (HE),228.0,241.0,248.0
Kaustinen,45-49 years (HE),246.0,233.0,213.0
Kaustinen,50-54 years (HE),264.0,263.0,265.0
Kaustinen,55-59 years (HE),275.0,264.0,263.0
Kaustinen,60-64 years (HE),294.0,295.0,294.0
Kaustinen,65-69 years (HE),281.0,282.0,286.0
Kaustinen,70-74 years (HE),219.0,246.0,249.0
Kaustinen,75-79 years (HE),172.0,172.0,179.0
Kaustinen,80-84 years (HE),136.0,129.0,125.0
Kaustinen,85 years or over (HE),121.0,128.0,126.0
Kaustinen,"Aged 18 or over, total (KO)",3333.0,3350.0,3307.0
Kaustinen,Basic level studies (KO),1038.0,996.0,946.0
Kaustinen,"With education, total (KO)",2295.0,2354.0,2361.0
Kaustinen,Matriculation examination (KO),103.0,98.0,93.0
Kaustinen,Vocational diploma (KO),1681.0,1720.0,1732.0
Kaustinen,Academic degree - Lower level university degree (KO),356.0,375.0,377.0
Kaustinen,Academic degree - Higher level university degree (KO),155.0,161.0,159.0
Kaustinen,"Aged 18 or over, total (HR)",3333.0,3350.0,3307.0
Kaustinen,Average income of inhabitants (HR),21859.0,22544.0,23223.0
Kaustinen,Median income of inhabitants (HR),20397.0,20831.0,21472.0
Kaustinen,Inhabitants belonging to the lowest income category (HR),669.0,683.0,682.0
Kaustinen,Inhabitants belonging to the middle income category (HR),2175.0,2158.0,2138.0
Kaustinen,Inhabitants belonging to the highest income category (HR),489.0,509.0,487.0
Kaustinen,Accumulated purchasing power of inhabitants (HR),72854937.0,75522956.0,76796895.0
Kaustinen,"Households, total (TE)",1826.0,1850.0,1851.0
Kaustinen,Average size of households (TE),2.3,2.3,2.3
Kaustinen,Average floor area per person (TE),44.3,44.6,45.1
Kaustinen,One-person households (TE),544.0,587.0,598.0
Kaustinen,Young one-person households (TE),109.0,124.0,134.0
Kaustinen,Young couples without children (TE),88.0,79.0,65.0
Kaustinen,Households with children (TE),496.0,492.0,491.0
Kaustinen,Households with small children (TE),143.0,136.0,131.0
Kaustinen,Households with children under school age (TE),263.0,269.0,253.0
Kaustinen,Households with school-age children (TE),218.0,222.0,230.0
Kaustinen,Households with teenagers (TE),181.0,190.0,187.0
Kaustinen,One-parent households with children (TE),61.0,64.0,64.0
Kaustinen,Adult households (TE),708.0,715.0,708.0
Kaustinen,Pensioner households (TE),638.0,660.0,667.0
Kaustinen,Households living in owner-occupied dwellings (TE),1395.0,1426.0,1417.0
Kaustinen,Households living in rented dwellings (TE),343.0,352.0,365.0
Kaustinen,Households living in other dwellings (TE),88.0,72.0,69.0
Kaustinen,"Households, total (TR)",1826.0,1850.0,1851.0
Kaustinen,Average income of households (TR),39876.0,40880.0,41552.0
Kaustinen,Median income of households (TR),36119.0,35978.0,36323.0
Kaustinen,Households belonging to the lowest income category (TR),398.0,436.0,436.0
Kaustinen,Households belonging to the middle income category (TR),1181.0,1135.0,1156.0
Kaustinen,Households belonging to the highest income category (TR),247.0,279.0,259.0
Kaustinen,Accumulated purchasing power of households (TR),72813676.0,75627869.0,76912589.0
Kaustinen,Free-time residences (RA),192.0,197.0,204.0
Kaustinen,"Buildings, total (RA)",1941.0,1966.0,1977.0
Kaustinen,Other buildings (RA),286.0,303.0,304.0
Kaustinen,Residential buildings (RA),1655.0,1663.0,1673.0
Kaustinen,Dwellings (RA),2092.0,2116.0,2126.0
Kaustinen,Average floor area per dwelling (RA),99.4,99.3,99.2
Kaustinen,Dwellings in small houses (RA),1943.0,1961.0,1959.0
Kaustinen,Dwellings in blocks of flats (RA),85.0,90.0,109.0
Kaustinen,Other dwellings (RA),64.0,65.0,58.0
Kaustinen,"Workplaces, total (TP)",1701.0,1706.0,1681.0
Kaustinen,Primary production (TP),295.0,270.0,244.0
Kaustinen,Processing (TP),350.0,348.0,341.0
Kaustinen,Services (TP),1040.0,1057.0,1069.0
Kaustinen,"A Agriculture, forestry and fishing (TP)",295.0,270.0,244.0
Kaustinen,B Mining and quarrying (TP),20.0,26.0,33.0
Kaustinen,C Manufacturing (TP),248.0,252.0,244.0
Kaustinen,"D Electricity, gas, steam and air conditioning supply (TP)",3.0,4.0,4.0
Kaustinen,"E Water supply; sewerage, waste management and remediation activities (TP)",8.0,9.0,8.0
Kaustinen,F Construction (TP),71.0,57.0,52.0
Kaustinen,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),187.0,189.0,198.0
Kaustinen,H Transportation and storage (TP),117.0,119.0,126.0
Kaustinen,I Accommodation and food service activities (TP),51.0,46.0,44.0
Kaustinen,J Information and communication (TP),8.0,8.0,16.0
Kaustinen,K Financial and insurance activities (TP),18.0,17.0,16.0
Kaustinen,L Real estate activities (TP),4.0,7.0,5.0
Kaustinen,"M Professional, scientific and technical activities (TP)",101.0,116.0,116.0
Kaustinen,N Administrative and support service activities (TP),79.0,78.0,75.0
Kaustinen,O Public administration and defence; compulsory social security (TP),71.0,58.0,49.0
Kaustinen,P Education (TP),106.0,115.0,117.0
Kaustinen,Q Human health and social work activities (TP),197.0,189.0,200.0
Kaustinen,"R Arts, entertainment and recreation (TP)",25.0,29.0,29.0
Kaustinen,S Other service activities (TP),73.0,81.0,69.0
Kaustinen,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),3.0,5.0,9.0
Kaustinen,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Kaustinen,X Industry unknown (TP),16.0,31.0,27.0
Kaustinen,"Inhabitants, total (PT)",4298.0,4309.0,4273.0
Kaustinen,Employed (PT),1868.0,1925.0,1887.0
Kaustinen,Unemployed (PT),166.0,132.0,140.0
Kaustinen,Children aged 0 to 14 (PT),817.0,818.0,818.0
Kaustinen,Students (PT),264.0,242.0,229.0
Kaustinen,Pensioners (PT),1064.0,1083.0,1095.0
Kaustinen,Others (PT),119.0,109.0,104.0
Kokkola,"Inhabitants, total (HE)",47723.0,47723.0,47657.0
Kokkola,Males (HE),23568.0,23567.0,23561.0
Kokkola,Females (HE),24155.0,24156.0,24096.0
Kokkola,Average age of inhabitants (HE),41.0,41.0,42.0
Kokkola,0-2 years (HE),1741.0,1637.0,1602.0
Kokkola,3-6 years (HE),2506.0,2547.0,2483.0
Kokkola,7-12 years (HE),3666.0,3729.0,3778.0
Kokkola,13-15 years (HE),1726.0,1720.0,1715.0
Kokkola,16-17 years (HE),1080.0,1113.0,1137.0
Kokkola,18-19 years (HE),1254.0,1173.0,1142.0
Kokkola,20-24 years (HE),2927.0,2851.0,2736.0
Kokkola,25-29 years (HE),2834.0,2796.0,2772.0
Kokkola,30-34 years (HE),3024.0,2986.0,2969.0
Kokkola,35-39 years (HE),2906.0,2915.0,2899.0
Kokkola,40-44 years (HE),2647.0,2721.0,2827.0
Kokkola,45-49 years (HE),2798.0,2677.0,2597.0
Kokkola,50-54 years (HE),2897.0,2944.0,2894.0
Kokkola,55-59 years (HE),2771.0,2783.0,2895.0
Kokkola,60-64 years (HE),3046.0,2973.0,2845.0
Kokkola,65-69 years (HE),3338.0,3254.0,3109.0
Kokkola,70-74 years (HE),2368.0,2705.0,2960.0
Kokkola,75-79 years (HE),1758.0,1730.0,1772.0
Kokkola,80-84 years (HE),1243.0,1221.0,1265.0
Kokkola,85 years or over (HE),1193.0,1248.0,1260.0
Kokkola,"Aged 18 or over, total (KO)",37004.0,36977.0,36942.0
Kokkola,Basic level studies (KO),9636.0,9257.0,8842.0
Kokkola,"With education, total (KO)",27368.0,27720.0,28100.0
Kokkola,Matriculation examination (KO),1688.0,1661.0,1656.0
Kokkola,Vocational diploma (KO),18973.0,19161.0,19309.0
Kokkola,Academic degree - Lower level university degree (KO),4172.0,4266.0,4425.0
Kokkola,Academic degree - Higher level university degree (KO),2535.0,2632.0,2710.0
Kokkola,"Aged 18 or over, total (HR)",37004.0,36977.0,36942.0
Kokkola,Average income of inhabitants (HR),22258.0,23020.0,23489.0
Kokkola,Median income of inhabitants (HR),20391.0,20842.0,21308.0
Kokkola,Inhabitants belonging to the lowest income category (HR),7393.0,7313.0,7279.0
Kokkola,Inhabitants belonging to the middle income category (HR),23440.0,23588.0,23603.0
Kokkola,Inhabitants belonging to the highest income category (HR),6171.0,6076.0,6060.0
Kokkola,Accumulated purchasing power of inhabitants (HR),823621423.0,851201209.0,867743535.0
Kokkola,"Households, total (TE)",21061.0,21272.0,21472.0
Kokkola,Average size of households (TE),2.2,2.2,2.2
Kokkola,Average floor area per person (TE),41.5,41.8,42.2
Kokkola,One-person households (TE),7682.0,7942.0,8216.0
Kokkola,Young one-person households (TE),1987.0,2073.0,2194.0
Kokkola,Young couples without children (TE),950.0,899.0,846.0
Kokkola,Households with children (TE),5320.0,5335.0,5308.0
Kokkola,Households with small children (TE),1510.0,1441.0,1414.0
Kokkola,Households with children under school age (TE),2760.0,2744.0,2709.0
Kokkola,Households with school-age children (TE),2516.0,2552.0,2554.0
Kokkola,Households with teenagers (TE),2112.0,2107.0,2100.0
Kokkola,One-parent households with children (TE),789.0,805.0,825.0
Kokkola,Adult households (TE),9084.0,9103.0,9202.0
Kokkola,Pensioner households (TE),6758.0,6940.0,7060.0
Kokkola,Households living in owner-occupied dwellings (TE),14641.0,14719.0,14836.0
Kokkola,Households living in rented dwellings (TE),5826.0,6019.0,6125.0
Kokkola,Households living in other dwellings (TE),594.0,534.0,511.0
Kokkola,"Households, total (TR)",21061.0,21272.0,21472.0
Kokkola,Average income of households (TR),38755.0,39699.0,40068.0
Kokkola,Median income of households (TR),33790.0,34115.0,34570.0
Kokkola,Households belonging to the lowest income category (TR),5150.0,5307.0,5343.0
Kokkola,Households belonging to the middle income category (TR),12976.0,13059.0,13322.0
Kokkola,Households belonging to the highest income category (TR),2935.0,2906.0,2807.0
Kokkola,Accumulated purchasing power of households (TR),816225627.0,844487518.0,860336774.0
Kokkola,Free-time residences (RA),2254.0,2276.0,2299.0
Kokkola,"Buildings, total (RA)",14664.0,14793.0,14899.0
Kokkola,Other buildings (RA),1754.0,1785.0,1790.0
Kokkola,Residential buildings (RA),12910.0,13008.0,13109.0
Kokkola,Dwellings (RA),23464.0,23815.0,24165.0
Kokkola,Average floor area per dwelling (RA),90.0,89.6,89.2
Kokkola,Dwellings in small houses (RA),15255.0,15352.0,15532.0
Kokkola,Dwellings in blocks of flats (RA),7558.0,7798.0,7991.0
Kokkola,Other dwellings (RA),651.0,665.0,642.0
Kokkola,"Workplaces, total (TP)",19974.0,20525.0,21040.0
Kokkola,Primary production (TP),704.0,673.0,641.0
Kokkola,Processing (TP),4503.0,4580.0,4679.0
Kokkola,Services (TP),14582.0,15074.0,15512.0
Kokkola,"A Agriculture, forestry and fishing (TP)",704.0,673.0,641.0
Kokkola,B Mining and quarrying (TP),6.0,13.0,12.0
Kokkola,C Manufacturing (TP),3056.0,3062.0,3128.0
Kokkola,"D Electricity, gas, steam and air conditioning supply (TP)",120.0,100.0,105.0
Kokkola,"E Water supply; sewerage, waste management and remediation activities (TP)",110.0,100.0,103.0
Kokkola,F Construction (TP),1211.0,1305.0,1331.0
Kokkola,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),2615.0,2607.0,2688.0
Kokkola,H Transportation and storage (TP),1119.0,1130.0,1186.0
Kokkola,I Accommodation and food service activities (TP),493.0,532.0,574.0
Kokkola,J Information and communication (TP),518.0,506.0,526.0
Kokkola,K Financial and insurance activities (TP),275.0,249.0,231.0
Kokkola,L Real estate activities (TP),127.0,141.0,136.0
Kokkola,"M Professional, scientific and technical activities (TP)",706.0,720.0,724.0
Kokkola,N Administrative and support service activities (TP),1092.0,1180.0,1221.0
Kokkola,O Public administration and defence; compulsory social security (TP),824.0,684.0,696.0
Kokkola,P Education (TP),1561.0,1561.0,1593.0
Kokkola,Q Human health and social work activities (TP),4371.0,4854.0,5076.0
Kokkola,"R Arts, entertainment and recreation (TP)",325.0,332.0,303.0
Kokkola,S Other service activities (TP),506.0,534.0,509.0
Kokkola,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),50.0,44.0,49.0
Kokkola,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Kokkola,X Industry unknown (TP),185.0,198.0,208.0
Kokkola,"Inhabitants, total (PT)",47723.0,47723.0,47657.0
Kokkola,Employed (PT),19221.0,19686.0,20034.0
Kokkola,Unemployed (PT),2576.0,2027.0,1703.0
Kokkola,Children aged 0 to 14 (PT),9083.0,9048.0,9000.0
Kokkola,Students (PT),3559.0,3513.0,3378.0
Kokkola,Pensioners (PT),11891.0,12062.0,12180.0
Kokkola,Others (PT),1393.0,1387.0,1362.0
Lestijärvi,"Inhabitants, total (HE)",811.0,789.0,737.0
Lestijärvi,Males (HE),415.0,412.0,389.0
Lestijärvi,Females (HE),396.0,377.0,348.0
Lestijärvi,Average age of inhabitants (HE),47.0,48.0,49.0
Lestijärvi,0-2 years (HE),28.0,25.0,20.0
Lestijärvi,3-6 years (HE),31.0,34.0,28.0
Lestijärvi,7-12 years (HE),49.0,49.0,39.0
Lestijärvi,13-15 years (HE),31.0,27.0,23.0
Lestijärvi,16-17 years (HE),22.0,18.0,20.0
Lestijärvi,18-19 years (HE),10.0,13.0,19.0
Lestijärvi,20-24 years (HE),37.0,29.0,24.0
Lestijärvi,25-29 years (HE),25.0,27.0,24.0
Lestijärvi,30-34 years (HE),43.0,42.0,33.0
Lestijärvi,35-39 years (HE),26.0,26.0,23.0
Lestijärvi,40-44 years (HE),28.0,30.0,27.0
Lestijärvi,45-49 years (HE),39.0,33.0,36.0
Lestijärvi,50-54 years (HE),68.0,54.0,39.0
Lestijärvi,55-59 years (HE),73.0,81.0,87.0
Lestijärvi,60-64 years (HE),76.0,70.0,61.0
Lestijärvi,65-69 years (HE),73.0,73.0,75.0
Lestijärvi,70-74 years (HE),46.0,55.0,59.0
Lestijärvi,75-79 years (HE),38.0,35.0,36.0
Lestijärvi,80-84 years (HE),31.0,33.0,27.0
Lestijärvi,85 years or over (HE),37.0,35.0,37.0
Lestijärvi,"Aged 18 or over, total (KO)",650.0,636.0,607.0
Lestijärvi,Basic level studies (KO),235.0,230.0,212.0
Lestijärvi,"With education, total (KO)",415.0,406.0,395.0
Lestijärvi,Matriculation examination (KO),40.0,28.0,33.0
Lestijärvi,Vocational diploma (KO),300.0,300.0,289.0
Lestijärvi,Academic degree - Lower level university degree (KO),50.0,51.0,46.0
Lestijärvi,Academic degree - Higher level university degree (KO),25.0,27.0,27.0
Lestijärvi,"Aged 18 or over, total (HR)",650.0,636.0,607.0
Lestijärvi,Average income of inhabitants (HR),20416.0,20873.0,21309.0
Lestijärvi,Median income of inhabitants (HR),17875.0,18293.0,19085.0
Lestijärvi,Inhabitants belonging to the lowest income category (HR),169.0,157.0,169.0
Lestijärvi,Inhabitants belonging to the middle income category (HR),397.0,395.0,368.0
Lestijärvi,Inhabitants belonging to the highest income category (HR),84.0,84.0,70.0
Lestijärvi,Accumulated purchasing power of inhabitants (HR),13270709.0,13275393.0,12934400.0
Lestijärvi,"Households, total (TE)",356.0,348.0,333.0
Lestijärvi,Average size of households (TE),2.2,2.2,2.2
Lestijärvi,Average floor area per person (TE),44.3,44.5,46.5
Lestijärvi,One-person households (TE),135.0,133.0,131.0
Lestijärvi,Young one-person households (TE),11.0,13.0,13.0
Lestijärvi,Young couples without children (TE),4.0,2.0,2.0
Lestijärvi,Households with children (TE),80.0,76.0,63.0
Lestijärvi,Households with small children (TE),23.0,20.0,17.0
Lestijärvi,Households with children under school age (TE),36.0,39.0,33.0
Lestijärvi,Households with school-age children (TE),28.0,28.0,23.0
Lestijärvi,Households with teenagers (TE),40.0,36.0,36.0
Lestijärvi,One-parent households with children (TE),15.0,16.0,11.0
Lestijärvi,Adult households (TE),128.0,119.0,113.0
Lestijärvi,Pensioner households (TE),154.0,160.0,164.0
Lestijärvi,Households living in owner-occupied dwellings (TE),270.0,266.0,263.0
Lestijärvi,Households living in rented dwellings (TE),76.0,76.0,64.0
Lestijärvi,Households living in other dwellings (TE),10.0,6.0,6.0
Lestijärvi,"Households, total (TR)",356.0,348.0,333.0
Lestijärvi,Average income of households (TR),36547.0,37434.0,37920.0
Lestijärvi,Median income of households (TR),30841.0,31056.0,30680.0
Lestijärvi,Households belonging to the lowest income category (TR),117.0,121.0,114.0
Lestijärvi,Households belonging to the middle income category (TR),203.0,185.0,186.0
Lestijärvi,Households belonging to the highest income category (TR),36.0,42.0,33.0
Lestijärvi,Accumulated purchasing power of households (TR),13010849.0,13027089.0,12627280.0
Lestijärvi,Free-time residences (RA),443.0,452.0,451.0
Lestijärvi,"Buildings, total (RA)",453.0,456.0,457.0
Lestijärvi,Other buildings (RA),71.0,72.0,71.0
Lestijärvi,Residential buildings (RA),382.0,384.0,386.0
Lestijärvi,Dwellings (RA),410.0,407.0,400.0
Lestijärvi,Average floor area per dwelling (RA),97.0,96.8,96.7
Lestijärvi,Dwellings in small houses (RA),398.0,394.0,389.0
Lestijärvi,Dwellings in blocks of flats (RA),3.0,3.0,3.0
Lestijärvi,Other dwellings (RA),9.0,10.0,8.0
Lestijärvi,"Workplaces, total (TP)",289.0,288.0,276.0
Lestijärvi,Primary production (TP),125.0,119.0,115.0
Lestijärvi,Processing (TP),41.0,39.0,39.0
Lestijärvi,Services (TP),117.0,123.0,119.0
Lestijärvi,"A Agriculture, forestry and fishing (TP)",125.0,119.0,115.0
Lestijärvi,B Mining and quarrying (TP),9.0,10.0,8.0
Lestijärvi,C Manufacturing (TP),24.0,25.0,25.0
Lestijärvi,"D Electricity, gas, steam and air conditioning supply (TP)",1.0,0.0,0.0
Lestijärvi,"E Water supply; sewerage, waste management and remediation activities (TP)",0.0,0.0,0.0
Lestijärvi,F Construction (TP),7.0,4.0,6.0
Lestijärvi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),6.0,6.0,7.0
Lestijärvi,H Transportation and storage (TP),6.0,4.0,4.0
Lestijärvi,I Accommodation and food service activities (TP),2.0,0.0,3.0
Lestijärvi,J Information and communication (TP),1.0,0.0,0.0
Lestijärvi,K Financial and insurance activities (TP),4.0,4.0,2.0
Lestijärvi,L Real estate activities (TP),0.0,0.0,0.0
Lestijärvi,"M Professional, scientific and technical activities (TP)",6.0,4.0,7.0
Lestijärvi,N Administrative and support service activities (TP),12.0,14.0,8.0
Lestijärvi,O Public administration and defence; compulsory social security (TP),16.0,16.0,10.0
Lestijärvi,P Education (TP),24.0,20.0,23.0
Lestijärvi,Q Human health and social work activities (TP),35.0,49.0,45.0
Lestijärvi,"R Arts, entertainment and recreation (TP)",1.0,1.0,1.0
Lestijärvi,S Other service activities (TP),4.0,4.0,3.0
Lestijärvi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),0.0,1.0,6.0
Lestijärvi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Lestijärvi,X Industry unknown (TP),6.0,7.0,3.0
Lestijärvi,"Inhabitants, total (PT)",811.0,789.0,737.0
Lestijärvi,Employed (PT),276.0,272.0,258.0
Lestijärvi,Unemployed (PT),40.0,34.0,26.0
Lestijärvi,Children aged 0 to 14 (PT),130.0,123.0,101.0
Lestijärvi,Students (PT),50.0,51.0,51.0
Lestijärvi,Pensioners (PT),283.0,283.0,281.0
Lestijärvi,Others (PT),32.0,26.0,20.0
Perho,"Inhabitants, total (HE)",2907.0,2860.0,2825.0
Perho,Males (HE),1466.0,1443.0,1430.0
Perho,Females (HE),1441.0,1417.0,1395.0
Perho,Average age of inhabitants (HE),39.0,39.0,40.0
Perho,0-2 years (HE),147.0,137.0,131.0
Perho,3-6 years (HE),199.0,195.0,188.0
Perho,7-12 years (HE),328.0,316.0,314.0
Perho,13-15 years (HE),139.0,137.0,147.0
Perho,16-17 years (HE),90.0,86.0,86.0
Perho,18-19 years (HE),72.0,82.0,75.0
Perho,20-24 years (HE),148.0,138.0,120.0
Perho,25-29 years (HE),120.0,121.0,118.0
Perho,30-34 years (HE),167.0,165.0,153.0
Perho,35-39 years (HE),143.0,141.0,154.0
Perho,40-44 years (HE),113.0,107.0,120.0
Perho,45-49 years (HE),104.0,104.0,95.0
Perho,50-54 years (HE),153.0,148.0,134.0
Perho,55-59 years (HE),161.0,154.0,154.0
Perho,60-64 years (HE),199.0,189.0,183.0
Perho,65-69 years (HE),221.0,224.0,221.0
Perho,70-74 years (HE),138.0,148.0,166.0
Perho,75-79 years (HE),107.0,104.0,101.0
Perho,80-84 years (HE),79.0,79.0,86.0
Perho,85 years or over (HE),79.0,85.0,79.0
Perho,"Aged 18 or over, total (KO)",2004.0,1989.0,1959.0
Perho,Basic level studies (KO),741.0,706.0,678.0
Perho,"With education, total (KO)",1263.0,1283.0,1281.0
Perho,Matriculation examination (KO),53.0,66.0,54.0
Perho,Vocational diploma (KO),1024.0,1032.0,1037.0
Perho,Academic degree - Lower level university degree (KO),127.0,123.0,127.0
Perho,Academic degree - Higher level university degree (KO),59.0,62.0,63.0
Perho,"Aged 18 or over, total (HR)",2004.0,1989.0,1959.0
Perho,Average income of inhabitants (HR),20559.0,20907.0,21539.0
Perho,Median income of inhabitants (HR),18454.0,19123.0,19401.0
Perho,Inhabitants belonging to the lowest income category (HR),457.0,467.0,469.0
Perho,Inhabitants belonging to the middle income category (HR),1301.0,1260.0,1235.0
Perho,Inhabitants belonging to the highest income category (HR),246.0,262.0,255.0
Perho,Accumulated purchasing power of inhabitants (HR),41200695.0,41584789.0,42194119.0
Perho,"Households, total (TE)",1057.0,1060.0,1061.0
Perho,Average size of households (TE),2.7,2.7,2.6
Perho,Average floor area per person (TE),37.3,38.1,38.8
Perho,One-person households (TE),336.0,353.0,358.0
Perho,Young one-person households (TE),46.0,50.0,63.0
Perho,Young couples without children (TE),25.0,26.0,21.0
Perho,Households with children (TE),296.0,282.0,284.0
Perho,Households with small children (TE),112.0,110.0,108.0
Perho,Households with children under school age (TE),169.0,163.0,163.0
Perho,Households with school-age children (TE),176.0,172.0,164.0
Perho,Households with teenagers (TE),142.0,137.0,142.0
Perho,One-parent households with children (TE),30.0,37.0,40.0
Perho,Adult households (TE),337.0,337.0,330.0
Perho,Pensioner households (TE),437.0,451.0,456.0
Perho,Households living in owner-occupied dwellings (TE),801.0,813.0,819.0
Perho,Households living in rented dwellings (TE),193.0,196.0,189.0
Perho,Households living in other dwellings (TE),63.0,51.0,53.0
Perho,"Households, total (TR)",1057.0,1060.0,1061.0
Perho,Average income of households (TR),38866.0,39135.0,39686.0
Perho,Median income of households (TR),34523.0,33864.0,34265.0
Perho,Households belonging to the lowest income category (TR),317.0,331.0,325.0
Perho,Households belonging to the middle income category (TR),648.0,638.0,633.0
Perho,Households belonging to the highest income category (TR),92.0,91.0,103.0
Perho,Accumulated purchasing power of households (TR),41081815.0,41483468.0,42106455.0
Perho,Free-time residences (RA),243.0,255.0,262.0
Perho,"Buildings, total (RA)",1266.0,1285.0,1302.0
Perho,Other buildings (RA),179.0,187.0,195.0
Perho,Residential buildings (RA),1087.0,1098.0,1107.0
Perho,Dwellings (RA),1252.0,1254.0,1269.0
Perho,Average floor area per dwelling (RA),98.4,99.1,99.1
Perho,Dwellings in small houses (RA),1216.0,1219.0,1227.0
Perho,Dwellings in blocks of flats (RA),0.0,0.0,0.0
Perho,Other dwellings (RA),36.0,35.0,42.0
Perho,"Workplaces, total (TP)",915.0,878.0,917.0
Perho,Primary production (TP),158.0,156.0,154.0
Perho,Processing (TP),233.0,252.0,258.0
Perho,Services (TP),512.0,453.0,490.0
Perho,"A Agriculture, forestry and fishing (TP)",158.0,156.0,154.0
